defect_id,audit_id,timestamp_sec,gps_lat,gps_lon,param_id,param_name,defect_type,severity,confidence,description,evidence_frame_path
AUD-20260910-195252-DEF-137,AUD-20260910-195252,5.8,18.520433599999997,73.8567252,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_137_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-195252-DEF-138,AUD-20260910-195252,5.91,18.5204342,73.85672565,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (19.4% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_138_WORN_CROSSING.jpg
AUD-20260910-195252-DEF-139,AUD-20260910-195252,5.91,18.5204342,73.85672565,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_139_MISSING_SIGNAGE.jpg
AUD-20260910-195252-DEF-140,AUD-20260910-195252,5.91,18.5204342,73.85672565,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_140_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-195252-DEF-141,AUD-20260910-195252,6.01,18.5204348,73.8567261,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (22.4% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_141_WORN_CROSSING.jpg
AUD-20260910-195252-DEF-142,AUD-20260910-195252,6.01,18.5204348,73.8567261,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_142_MISSING_SIGNAGE.jpg
AUD-20260910-195252-DEF-143,AUD-20260910-195252,6.01,18.5204348,73.8567261,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_143_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-195252-DEF-144,AUD-20260910-195252,6.11,18.5204354,73.85672655,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (25.9% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_144_WORN_CROSSING.jpg
AUD-20260910-195252-DEF-145,AUD-20260910-195252,6.11,18.5204354,73.85672655,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_145_MISSING_SIGNAGE.jpg
AUD-20260910-195252-DEF-146,AUD-20260910-195252,6.11,18.5204354,73.85672655,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_146_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-195252-DEF-147,AUD-20260910-195252,6.22,18.520436,73.856727,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (28.3% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_147_WORN_CROSSING.jpg
AUD-20260910-195252-DEF-148,AUD-20260910-195252,6.22,18.520436,73.856727,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_148_MISSING_SIGNAGE.jpg
AUD-20260910-195252-DEF-149,AUD-20260910-195252,6.22,18.520436,73.856727,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_149_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-195252-DEF-150,AUD-20260910-195252,6.32,18.5204366,73.85672745000001,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (30.0% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_150_WORN_CROSSING.jpg
AUD-20260910-195252-DEF-151,AUD-20260910-195252,6.32,18.5204366,73.85672745000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_151_MISSING_SIGNAGE.jpg
AUD-20260910-195252-DEF-152,AUD-20260910-195252,6.32,18.5204366,73.85672745000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_152_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-195252-DEF-153,AUD-20260910-195252,6.43,18.5204372,73.85672790000001,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (28.4% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_153_WORN_CROSSING.jpg
AUD-20260910-195252-DEF-154,AUD-20260910-195252,6.43,18.5204372,73.85672790000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_154_MISSING_SIGNAGE.jpg
AUD-20260910-195252-DEF-155,AUD-20260910-195252,6.43,18.5204372,73.85672790000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_155_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-195252-DEF-156,AUD-20260910-195252,6.53,18.5204378,73.85672835,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (30.6% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_156_WORN_CROSSING.jpg
AUD-20260910-195252-DEF-157,AUD-20260910-195252,6.53,18.5204378,73.85672835,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_157_MISSING_SIGNAGE.jpg
AUD-20260910-195252-DEF-158,AUD-20260910-195252,6.53,18.5204378,73.85672835,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_158_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-215516-DEF-001,AUD-20260910-215516,0.0,18.5204,73.8567,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_001_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-002,AUD-20260910-215516,0.0,18.5204,73.8567,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_002_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-003,AUD-20260910-215516,0.15,18.5204006,73.85670045,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_003_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-004,AUD-20260910-215516,0.15,18.5204006,73.85670045,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_004_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-005,AUD-20260910-215516,0.3,18.5204012,73.8567009,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_005_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-006,AUD-20260910-215516,0.3,18.5204012,73.8567009,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_006_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-007,AUD-20260910-215516,0.45,18.5204018,73.85670135000001,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_007_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-008,AUD-20260910-215516,0.45,18.5204018,73.85670135000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_008_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-009,AUD-20260910-215516,0.6,18.5204024,73.85670180000001,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_009_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-010,AUD-20260910-215516,0.6,18.5204024,73.85670180000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_010_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-011,AUD-20260910-215516,0.75,18.520402999999998,73.85670225,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_011_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-012,AUD-20260910-215516,0.75,18.520402999999998,73.85670225,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_012_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-013,AUD-20260910-215516,0.9,18.520403599999998,73.8567027,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_013_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-014,AUD-20260910-215516,0.9,18.520403599999998,73.8567027,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_014_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-015,AUD-20260910-215516,1.05,18.520404199999998,73.85670315,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_015_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-016,AUD-20260910-215516,1.05,18.520404199999998,73.85670315,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_016_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-017,AUD-20260910-215516,1.2,18.520404799999998,73.8567036,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_017_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-018,AUD-20260910-215516,1.2,18.520404799999998,73.8567036,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_018_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-019,AUD-20260910-215516,1.35,18.520405399999998,73.85670405,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_019_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-020,AUD-20260910-215516,1.35,18.520405399999998,73.85670405,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_020_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-021,AUD-20260910-215516,1.5,18.520405999999998,73.8567045,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_021_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-022,AUD-20260910-215516,1.5,18.520405999999998,73.8567045,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_022_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-023,AUD-20260910-215516,1.65,18.520406599999998,73.85670495000001,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_023_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-024,AUD-20260910-215516,1.65,18.520406599999998,73.85670495000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_024_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-025,AUD-20260910-215516,1.8,18.520407199999998,73.85670540000001,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_025_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-026,AUD-20260910-215516,1.8,18.520407199999998,73.85670540000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_026_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-027,AUD-20260910-215516,1.95,18.520407799999997,73.85670585,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_027_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-028,AUD-20260910-215516,1.95,18.520407799999997,73.85670585,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_028_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-029,AUD-20260910-215516,2.1,18.520408399999997,73.8567063,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_029_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-030,AUD-20260910-215516,2.1,18.520408399999997,73.8567063,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_030_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-031,AUD-20260910-215516,2.25,18.520408999999997,73.85670675,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_031_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-032,AUD-20260910-215516,2.25,18.520408999999997,73.85670675,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_032_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-033,AUD-20260910-215516,2.4,18.520409599999997,73.8567072,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_033_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-034,AUD-20260910-215516,2.4,18.520409599999997,73.8567072,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_034_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-035,AUD-20260910-215516,2.55,18.520410199999997,73.85670765,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_035_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-036,AUD-20260910-215516,2.55,18.520410199999997,73.85670765,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_036_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-037,AUD-20260910-215516,2.7,18.520410799999997,73.8567081,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_037_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-038,AUD-20260910-215516,2.7,18.520410799999997,73.8567081,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_038_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-039,AUD-20260910-215516,2.85,18.5204114,73.85670855000001,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_039_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-040,AUD-20260910-215516,2.85,18.5204114,73.85670855000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_040_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-041,AUD-20260910-215516,3.0,18.520412,73.85670900000001,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_041_MISSING_CROSSING.jpg
AUD-20260910-215516-DEF-042,AUD-20260910-215516,3.0,18.520412,73.85670900000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_042_MISSING_SIGNAGE.jpg
AUD-20260910-215516-DEF-043,AUD-20260910-215516,3.15,18.5204126,73.85670945,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_043_MISSING_CROSSING.jpg
